ts_close_iso,timeframe,symbol,btc_symbol,close_alt,close_btc,ratio,z,z_window,dp6h,dp12h,atr_ratio,qv_24h,vol_surge_mult,mom,breadth,universe_n,top_n,in_cands,pairs_signal
2025-08-12 13:02:54 UTC,1h,HUMA-USDT,BTC-USDT,0.034124,119145.2,2.86406838e-07,,30,0.0123413,0.011561,0.0124232,6.31054e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,HYPE-USDT,BTC-USDT,44.058,119145.2,0.0003697840954,,30,0.0166136,0.00886172,0.0139864,2.01404e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,HYPERLANE-USDT,BTC-USDT,0.3743,119145.2,3.141544938e-06,,30,-0.0178431,-0.0422211,0.016736,6.94963e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,ICNT-USDT,BTC-USDT,0.3568,119145.2,2.994665333e-06,,30,-0.103968,0.0763198,0.0711683,1.66163e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,ICP-USDT,BTC-USDT,5.481,119145.2,4.600269251e-05,,30,0.00957819,0.0131238,0.0121459,5.38436e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,ICX-USDT,BTC-USDT,0.1321,119145.2,1.108731195e-06,,30,0.00456274,0.0145929,0.0112469,316430,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,ID-USDT,BTC-USDT,0.17445,119145.2,1.464179841e-06,,30,0.0261765,0.0482514,0.0224583,2.49453e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,IDOL-USDT,BTC-USDT,0.01679,119145.2,1.409204903e-07,,30,0.00178998,0.12836,0.0635157,6.94617e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,ILV-USDT,BTC-USDT,17.48,119145.2,0.0001467117433,,30,0.00627483,-5.7205e-05,0.0142612,6.48416e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,IMX-USDT,BTC-USDT,0.5737,119145.2,4.815133132e-06,,30,-0.00139252,0.0170183,0.0181528,5.19464e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,IN-USDT,BTC-USDT,0.09145,119145.2,7.675508539e-07,,30,-0.00716535,0.0205334,0.0354839,7.29177e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,INIT-USDT,BTC-USDT,0.4411,119145.2,3.702205376e-06,,30,0.0262913,0.0400849,0.0166953,6.33799e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,INJ-USDT,BTC-USDT,13.983,119145.2,0.0001173610015,,30,0.0136281,0.0128205,0.0137105,2.89256e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,IO-USDT,BTC-USDT,0.6171,119145.2,5.179394554e-06,,30,0.0211815,0.0213505,0.0158807,8.96246e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,IOST-USDT,BTC-USDT,0.003679,119145.2,3.087828968e-08,,30,0.00272554,0.000816104,0.0107949,1.97036e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,IOTA-USDT,BTC-USDT,0.2037,119145.2,1.709678611e-06,,30,0.0114201,0.017991,0.0127989,2.31779e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,IP-USDT,BTC-USDT,5.736,119145.2,4.81429382e-05,,30,0.0136263,-0.0649559,0.0211256,1.11587e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,JASMY-USDT,BTC-USDT,0.017055,119145.2,1.431446672e-07,,30,0.0149973,0.02028,0.0204213,4.63562e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,JOE-USDT,BTC-USDT,0.15965,119145.2,1.33996166e-06,,30,0.00757337,0.0157145,0.0135654,1.91018e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,JST-USDT,BTC-USDT,0.033554,119145.2,2.816227595e-07,,30,-0.00282326,-0.01044,0.00590732,1.8855e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,JTO-USDT,BTC-USDT,1.7987,119145.2,1.509670553e-05,,30,0.00795741,0.0080139,0.0106823,4.50151e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,JUP-USDT,BTC-USDT,0.5042,119145.2,4.231811269e-06,,30,0.00759392,0.0120434,0.0144925,1.30894e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,KAIA-USDT,BTC-USDT,0.1474,119145.2,1.237145936e-06,,30,0.010281,0.0068306,0.0106125,6.55088e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,KAITO-USDT,BTC-USDT,1.1383,119145.2,9.553888868e-06,,30,0.00521017,-0.0130917,0.0121924,6.58492e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,KAS-USDT,BTC-USDT,0.08928,119145.2,7.493377828e-07,,30,0.00011202,-0.0110767,0.0132808,7.2557e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,KAVA-USDT,BTC-USDT,0.3795,119145.2,3.185189164e-06,,30,0.00317209,0.0066313,0.00617354,2.09051e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,KDA-USDT,BTC-USDT,0.4175,119145.2,3.504127737e-06,,30,0.0126122,0.0140879,0.0141831,2.04084e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,KERNEL-USDT,BTC-USDT,0.1981,119145.2,1.662677137e-06,,30,0,-0.00301963,0.017776,6.47351e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,KMNO-USDT,BTC-USDT,0.05262,119145.2,4.416459916e-07,,30,0.0105627,0.00515759,0.0126649,366556,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,KNC-USDT,BTC-USDT,0.42,119145.2,3.525110537e-06,,30,0.00598802,-0.00213828,0.0112585,2.20932e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,KOMA-USDT,BTC-USDT,0.02402,119145.2,2.016027503e-07,,30,0.00586265,0.00881982,0.00880219,1.88111e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,KSM-USDT,BTC-USDT,15.17,119145.2,0.0001273236354,,30,0.0105249,0.0093147,0.0123976,2.9207e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,LA-USDT,BTC-USDT,0.4072,119145.2,3.417678597e-06,,30,0.12362,0.1779,0.0315921,8.296e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,LAUNCHCOIN-USDT,BTC-USDT,0.0694,119145.2,5.824825507e-07,,30,0.027083,0.0177445,0.0178469,6.60961e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,LAYER-USDT,BTC-USDT,0.6144,119145.2,5.156733129e-06,,30,0.0027746,-0.00389105,0.00998651,6.31883e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,LDO-USDT,BTC-USDT,1.5228,119145.2,1.278104363e-05,,30,0.0123654,-0.00820633,0.029973,3.74219e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,LINK-USDT,BTC-USDT,22.172,119145.2,0.0001860922639,,30,0.0325525,0.0421132,0.0159596,5.54529e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,LISTA-USDT,BTC-USDT,0.3043,119145.2,2.554026516e-06,,30,0.0269997,0.0163661,0.0203042,4.7618e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,LPT-USDT,BTC-USDT,6.542,119145.2,5.490779318e-05,,30,0.0120668,0.00153092,0.0135826,2.32237e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,LQTY-USDT,BTC-USDT,1.0219,119145.2,8.576929662e-06,,30,0.0136891,-0.0034133,0.0170481,1.14105e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,LRC-USDT,BTC-USDT,0.08686,119145.2,7.290264316e-07,,30,0.0168579,0.0176919,0.0128285,450523,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,LTC-USDT,BTC-USDT,120.9,119145.2,0.001014728248,,30,0.0137515,-0.00165153,0.00987239,4.27501e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,LUMIA-USDT,BTC-USDT,0.343,119145.2,2.878840272e-06,,30,0.0309588,0.0220501,0.0189088,732061,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,LUNA-USDT,BTC-USDT,0.1613,119145.2,1.353810309e-06,,30,0.0100188,0.00373367,0.0102294,1.95628e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,LUNC-USDT,BTC-USDT,6.121e-05,119145.2,5.137428952e-10,,30,0.00641236,-0.000489876,0.0104325,1.06505e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,M-USDT,BTC-USDT,0.4524,119145.2,3.797047636e-06,,30,0.0015497,0.00132802,0.0218201,7.34434e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MAGIC-USDT,BTC-USDT,0.2696,119145.2,2.26278524e-06,,30,-0.0326516,0.020053,0.0297266,1.21365e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MANA-USDT,BTC-USDT,0.2967,119145.2,2.490238801e-06,,30,0.00747029,0.00884053,0.0114112,2.33638e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MANTA-USDT,BTC-USDT,0.228,119145.2,1.913631435e-06,,30,0.0137839,0.0302756,0.0175439,1.00307e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MASK-USDT,BTC-USDT,1.2994,119145.2,1.090602055e-05,,30,0.00744301,0.00557189,0.0120275,2.15376e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MAV-USDT,BTC-USDT,0.06127,119145.2,5.142464824e-07,,30,0.106956,0.135471,0.0332253,3.10057e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MAVIA-USDT,BTC-USDT,0.1908,119145.2,1.601407358e-06,,30,0.03865,0.0547264,0.0290132,1.08488e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MBOX-USDT,BTC-USDT,0.05838,119145.2,4.899903647e-07,,30,0.0181374,0.019026,0.0160035,770775,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,ME-USDT,BTC-USDT,0.7296,119145.2,6.123620591e-06,,30,0.00634483,0.00676142,0.010916,596970,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MELANIA-USDT,BTC-USDT,0.218,119145.2,1.829700231e-06,,30,0.00739372,0.0130112,0.0134666,689573,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MEME-USDT,BTC-USDT,0.001743,119145.2,1.462920873e-08,,30,0.00809717,0.0104348,0.0160643,2.40221e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MERL-USDT,BTC-USDT,0.11319,119145.2,9.500172898e-07,,30,0.0033685,0.0096334,0.0134098,6.22496e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,METAX-USDT,BTC-USDT,773.5,119145.2,0.006492078573,,30,0.0077782,0.00717457,0.0047576,6.2337e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,METIS-USDT,BTC-USDT,18.08,119145.2,0.0001517476155,,30,0.0163013,0.0307868,0.0190424,2.09996e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MEW-USDT,BTC-USDT,0.003149,119145.2,2.642993591e-08,,30,0.0197539,0.00478622,0.01488,3.50759e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MILK-USDT,BTC-USDT,0.05227,119145.2,4.387083995e-07,,30,0.0147544,0.0121998,0.0147449,6.30506e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MINA-USDT,BTC-USDT,0.1913,119145.2,1.605603919e-06,,30,0.00843437,0.0116341,0.0136286,2.05878e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MKR-USDT,BTC-USDT,1986.6,119145.2,0.01667377284,,30,-0.0206557,-0.0192536,0.0117286,7.31975e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MLN-USDT,BTC-USDT,8.318,119145.2,6.981397488e-05,,30,0.00580411,0.00665618,0.0126404,6.37331e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MNT-USDT,BTC-USDT,1.02019,119145.2,8.562577427e-06,,30,-0.00647618,0.0670774,0.0237631,7.14142e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MOODENG-USDT,BTC-USDT,0.17586,119145.2,1.476014141e-06,,30,-0.00514793,0.0323452,0.0227129,9.68098e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MORPHO-USDT,BTC-USDT,2.1112,119145.2,1.771955563e-05,,30,0.0158791,0.0172007,0.0150016,572019,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MOVE-USDT,BTC-USDT,0.1384,119145.2,1.161607853e-06,,30,0.00581395,0.00144718,0.0129542,6.85371e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MOVR-USDT,BTC-USDT,6.672,119145.2,5.599889882e-05,,30,0.00330827,0.00195225,0.0130075,1.94906e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MTL-USDT,BTC-USDT,0.7472,119145.2,6.271339508e-06,,30,0.00700809,0.00416611,0.00988452,502469,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MUBARAK-USDT,BTC-USDT,0.03632,119145.2,3.048381303e-07,,30,0.0185081,0.017082,0.0166772,2.22662e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MYRO-USDT,BTC-USDT,0.02525,119145.2,2.119262883e-07,,30,0.0185559,-0.0205586,0.0330693,1.28539e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,MYX-USDT,BTC-USDT,1.69789,119145.2,1.425059507e-05,,30,0.0446368,0.0174866,0.0280672,1.41927e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,NAORIS-USDT,BTC-USDT,0.03062,119145.2,2.569973444e-07,,30,0.00261952,-0.0195325,0.024867,6.54974e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,NEAR-USDT,BTC-USDT,2.6581,119145.2,2.230975314e-05,,30,0.0102619,0.0138068,0.0121569,1.16896e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,NEIROCTO-USDT,BTC-USDT,0.0004042,119145.2,3.392499236e-09,,30,0.0140492,0.0110055,0.0165583,6.65605e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,NEIROETH-USDT,BTC-USDT,0.12448,119145.2,1.044775618e-06,,30,-0.012612,0.000241061,0.0162734,1.60223e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,NEO-USDT,BTC-USDT,6.38,119145.2,5.354810769e-05,,30,0.0190065,0.0167331,0.0124944,2.59358e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,NEWT-USDT,BTC-USDT,0.3388,119145.2,2.843589167e-06,,30,0.00207039,-0.0344828,0.0138514,6.55014e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,NFP-USDT,BTC-USDT,0.07103,119145.2,5.961633368e-07,,30,0.000140805,0.0122559,0.0178697,365158,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,NIL-USDT,BTC-USDT,0.3048,119145.2,2.558223076e-06,,30,0.0029615,0.0062727,0.0161699,6.24878e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,NMR-USDT,BTC-USDT,8.749,119145.2,7.343140974e-05,,30,0.0133194,0.0143768,0.0140669,4.14867e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,NOT-USDT,BTC-USDT,0.002167,119145.2,1.818789175e-08,,30,-0.00505051,0.00463607,0.0150636,5.28142e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,NTRN-USDT,BTC-USDT,0.08907,119145.2,7.475752275e-07,,30,0.0089488,0.0193408,0.013649,1.8992e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,NVDAX-USDT,BTC-USDT,183.11,119145.2,0.001536864263,,30,0.00787098,0.00648601,0.00392036,6.22791e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,NXPC-USDT,BTC-USDT,0.90185,119145.2,7.569335567e-06,,30,0.00261256,-0.00350269,0.00870908,6.46283e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,OBOL-USDT,BTC-USDT,0.13071,119145.2,1.097064758e-06,,30,0,-0.025207,0.0211701,6.35619e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,OG-USDT,BTC-USDT,13.3139,119145.2,0.0001117451647,,30,0.0238154,0.0158475,0.0243618,8.29389e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,OL-USDT,BTC-USDT,0.04138,119145.2,3.473073191e-07,,30,0.020217,-0.00385171,0.0249948,2.28017e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,OM-USDT,BTC-USDT,0.26691,119145.2,2.240207747e-06,,30,0.0105251,-0.00695736,0.0141433,8.56971e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,OMNINETWORK-USDT,BTC-USDT,4.288,119145.2,3.598969996e-05,,30,-0.00487352,-0.0142529,0.0174074,1.42281e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,ONDO-USDT,BTC-USDT,1.01,119145.2,8.47705153e-06,,30,0.0158922,0.01579,0.012645,1.62157e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,ONE-USDT,BTC-USDT,0.01082,119145.2,9.081356194e-08,,30,0.00557621,0.0121609,0.0147214,1.92855e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,ONG-USDT,BTC-USDT,0.17455,119145.2,1.465019153e-06,,30,0.00362236,-0.00245742,0.00914597,249838,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,ONT-USDT,BTC-USDT,0.1385,119145.2,1.162447165e-06,,30,0.0065407,0.00580973,0.0120165,1.8931e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,OP-USDT,BTC-USDT,0.7678,119145.2,6.444237787e-06,,30,0.00999737,0.0103961,0.0153035,1.3983e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,ORCA-USDT,BTC-USDT,2.532,119145.2,2.125138067e-05,,30,-0.0216383,-0.00157729,0.0270537,7.10722e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,ORDER-USDT,BTC-USDT,0.1216,119145.2,1.020603432e-06,,30,0.0287648,0.0393162,0.0151551,481097,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,ORDI-USDT,BTC-USDT,9.801,119145.2,8.226097233e-05,,30,0.0148064,0.00854085,0.0168423,7.21719e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,OXT-USDT,BTC-USDT,0.05466,119145.2,4.587679571e-07,,30,-0.00400875,0.00164926,0.00944802,1.87773e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PARTI-USDT,BTC-USDT,0.1889,119145.2,1.58546043e-06,,30,0.019428,0.0221861,0.0164486,6.29983e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PAXG-USDT,BTC-USDT,3349.84,119145.2,0.0281156102,,30,-0.000626503,-8.05944e-05,0.00219243,7.25929e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PENDLE-USDT,BTC-USDT,5.4654,119145.2,4.587175984e-05,,30,0.000989011,0.00258654,0.0152701,1.39812e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PENGU-USDT,BTC-USDT,0.036169,119145.2,3.035707691e-07,,30,0.0164971,-0.0168261,0.016182,2.66764e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PEOPLE-USDT,BTC-USDT,0.01948,119145.2,1.63497984e-07,,30,0.0220357,0.0177638,0.0160604,6.23163e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PERP-USDT,BTC-USDT,0.2823,119145.2,2.369377868e-06,,30,0.00570004,0.011828,0.0149537,2.01056e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PHA-USDT,BTC-USDT,0.10761,119145.2,9.031836784e-07,,30,0.0118477,0.0163393,0.0131626,414377,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PHB-USDT,BTC-USDT,0.5912,119145.2,4.962012737e-06,,30,0.0125021,0.0247877,0.0163227,2.03201e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PI-USDT,BTC-USDT,0.3841,119145.2,3.223797518e-06,,30,-0.000520427,-0.0373434,0.0159185,9.10343e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PIXEL-USDT,BTC-USDT,0.03497,119145.2,2.935074178e-07,,30,0.00662061,0.0171611,0.0166673,425108,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PLAYSOUT-USDT,BTC-USDT,0.04891,119145.2,4.105075152e-07,,30,0.0174745,0.052507,0.0275871,6.60338e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PLUME-USDT,BTC-USDT,0.09474,119145.2,7.951642198e-07,,30,0.0277718,0.0202455,0.0164661,6.4287e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PNUT-USDT,BTC-USDT,0.24293,119145.2,2.038940721e-06,,30,0.0178063,0.0137289,0.0140458,8.58873e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,POL-USDT,BTC-USDT,0.2398,119145.2,2.012670254e-06,,30,0.0086225,0.00150351,0.0120994,7.55869e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,POLYX-USDT,BTC-USDT,0.14148,119145.2,1.187458664e-06,,30,0.00361779,0.00690342,0.00961771,1.8904e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PONKE-USDT,BTC-USDT,0.11497,119145.2,9.64957044e-07,,30,0.017884,0.00753659,0.0159607,6.27152e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,POPCAT-USDT,BTC-USDT,0.3116,119145.2,2.615296294e-06,,30,0.0153144,0.0058102,0.017009,9.65614e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PORT3-USDT,BTC-USDT,0.04423,119145.2,3.712277121e-07,,30,-0.021893,-0.312985,0.0896127,1.07721e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PORTAL-USDT,BTC-USDT,0.0494,119145.2,4.146201442e-07,,30,-0.00603622,0.00836905,0.0200983,817877,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,POWR-USDT,BTC-USDT,0.1724,119145.2,1.446973944e-06,,30,0.00583431,0.010551,0.0106066,1.88245e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PRCL-USDT,BTC-USDT,0.0891,119145.2,7.478270211e-07,,30,0.0264977,0.00450958,0.0161937,6.24707e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PROM-USDT,BTC-USDT,10.24,119145.2,8.594555215e-05,,30,0.0212426,0.057196,0.028132,4.38999e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PROMPT-USDT,BTC-USDT,0.12362,119145.2,1.037557535e-06,,30,0.00708758,0.00316481,0.0164097,6.30829e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PROVE-USDT,BTC-USDT,1.5373,119145.2,1.290274388e-05,,30,-0.0384663,-0.0447399,0.0410692,5.39676e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PUFFER-USDT,BTC-USDT,0.228,119145.2,1.913631435e-06,,30,0.045392,0.0531178,0.0194236,436954,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PUMP-USDT,BTC-USDT,0.00369,119145.2,3.097061401e-08,,30,0.0394366,0.0321678,0.0246806,4.56996e+07,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PUMPBTC-USDT,BTC-USDT,0.04158,119145.2,3.489859432e-07,,30,0,0.0089784,0.0170583,3.21643e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PUNDIX-USDT,BTC-USDT,0.3109,119145.2,2.60942111e-06,,30,0.00193361,-0.00543826,0.0119928,6.22519e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,PYTH-USDT,BTC-USDT,0.1232,119145.2,1.034032424e-06,,30,0.0118265,0.0168372,0.0147959,2.28865e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,QNT-USDT,BTC-USDT,112.1,119145.2,0.0009408687887,,30,0.0116415,0.0128298,0.00862113,2.42795e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,QUICK-USDT,BTC-USDT,0.02373,119145.2,1.991687454e-07,,30,0.00892857,0.00380711,0.0127024,1.8702e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,RARE-USDT,BTC-USDT,0.0591,119145.2,4.960334113e-07,,30,0.00715746,0.00922131,0.0124849,8.4115e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,RATS-USDT,BTC-USDT,1.656e-05,119145.2,1.389900726e-10,,30,0.0116066,0.0197044,0.015226,2.89349e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,RAY-USDT,BTC-USDT,3.1281,119145.2,2.62545197e-05,,30,0.0138065,-0.0159185,0.0193705,1.94616e+06,0,0,0.5,465,4,0,HOLD
2025-08-12 13:02:54 UTC,1h,RDO-USDT,BTC-USDT,0.00079,119145.2,6.630565058e-09,,30,0.0575636,0.0821918,0.0350814,1.33173e+06,0,0,0.5,465,4,0,HOLD
